Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,sidoarjo,jember,bayuwangi,batu,kediri,surabaya,malang,pacitan,tuban,jombang,tulungagung,sumenep,probolinggo,ngawi,madiun,pasuruan,pamekasan,bojonegoro,mojokerto,nganjuk,lamongan,magetan,ponorogo,situbondo,gresik,blitar,bondowoso,trenggalek,lumajang,sampang,bangkalan,purworejo
Mutiara Baru Hotel,1101,437000,batu,0,8,-7.8682483,112.5161057,0.002935437,143325.7778,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mutiara Baru Hotel,1103,437000,batu,0,8,-7.8682483,112.5161057,0.002935437,118532,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
favehotel Madiun,1029,437000,madiun,3,8.5,-7.6390578,111.5137499,0.010148313,497119.8,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
favehotel Madiun,1030,437000,madiun,3,8.5,-7.6390578,111.5137499,0.010148313,497336.1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
favehotel Madiun,1120,437000,madiun,3,8.5,-7.6390578,111.5137499,0.010148313,188961,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
favehotel Madiun,1122,437000,madiun,3,8.5,-7.6390578,111.5137499,0.010148313,219093.1111,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Best Western Papilio Hotel,1031,437416,surabaya,4,8.7,-7.3311302,112.729877,0.008589012,216489.5556,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Best Western Papilio Hotel,1101,437416,surabaya,4,8.7,-7.3311302,112.729877,0.008589012,219373.75,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midtown Residence Marvell City Surabaya,1103,437500,surabaya,4,8.9,-7.2889754,112.7454164,0.007115563,148055.2,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midtown Residence Marvell City Surabaya,1104,437500,surabaya,4,8.9,-7.2889754,112.7454164,0.007115563,148019.6,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midtown Residence Marvell City Surabaya,1105,437500,surabaya,4,8.9,-7.2889754,112.7454164,0.007115563,139919.6,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midtown Residence Marvell City Surabaya,1107,437500,surabaya,4,8.9,-7.2889754,112.7454164,0.007115563,149419.6,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midtown Residence Marvell City Surabaya,1108,437500,surabaya,4,8.9,-7.2889754,112.7454164,0.007115563,149786.4,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midtown Residence Marvell City Surabaya,1119,437500,surabaya,4,8.9,-7.2889754,112.7454164,0.007115563,177048.2,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midtown Residence Marvell City Surabaya,1121,437500,surabaya,4,8.9,-7.2889754,112.7454164,0.007115563,166813.4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midtown Residence Marvell City Surabaya,1122,437500,surabaya,4,8.9,-7.2889754,112.7454164,0.007115563,148112.1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midtown Residence Marvell City Surabaya,1123,437500,surabaya,4,8.9,-7.2889754,112.7454164,0.007115563,168069.1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midtown Residence Marvell City Surabaya,1124,437500,surabaya,4,8.9,-7.2889754,112.7454164,0.007115563,168069.1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midtown Residence Marvell City Surabaya,1125,437500,surabaya,4,8.9,-7.2889754,112.7454164,0.007115563,176109.4444,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midtown Residence Marvell City Surabaya,1126,437500,surabaya,4,8.9,-7.2889754,112.7454164,0.007115563,160791.6667,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midtown Residence Marvell City Surabaya,1128,437500,surabaya,4,8.9,-7.2889754,112.7454164,0.007115563,166654,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aston Sidoarjo City Hotel & Conference Center,1028,439883,sidoarjo,3,8.6,-7.4349816,112.6942301,0.023821732,214616.6,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aston Sidoarjo City Hotel & Conference Center,1101,439883,sidoarjo,3,8.6,-7.4349816,112.6942301,0.023821732,197640,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aston Sidoarjo City Hotel & Conference Center,1102,439883,sidoarjo,3,8.6,-7.4349816,112.6942301,0.023821732,200111.4444,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aston Sidoarjo City Hotel & Conference Center,1103,439883,sidoarjo,3,8.6,-7.4349816,112.6942301,0.023821732,231688.4444,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aston Sidoarjo City Hotel & Conference Center,1104,439883,sidoarjo,3,8.6,-7.4349816,112.6942301,0.023821732,195610.8889,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aston Sidoarjo City Hotel & Conference Center,1108,439883,sidoarjo,3,8.6,-7.4349816,112.6942301,0.023821732,193075.5,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garden Palace Hotel Surabaya,1128,439999,bayuwangi,4,8.4,-7.2637414,112.7466403,0.003162904,199778.5,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singgasana Hotel Surabaya,1101,440000,surabaya,4,8.4,-7.3060278,112.7184249,0.013062313,267563.2,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singgasana Hotel Surabaya,1102,440000,surabaya,4,8.4,-7.3060278,112.7184249,0.013062313,268510.2,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singgasana Hotel Surabaya,1103,440000,surabaya,4,8.4,-7.3060278,112.7184249,0.013062313,272092.7,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singgasana Hotel Surabaya,1104,440000,surabaya,4,8.4,-7.3060278,112.7184249,0.013062313,272092.7,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purnama Hotel,1028,440000,batu,4,8.4,-7.8406214,112.5279657,0.015384117,285268.8889,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purnama Hotel,1029,440000,batu,4,8.4,-7.8406214,112.5279657,0.015384117,297173.6667,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purnama Hotel,1119,440000,batu,4,8.4,-7.8406214,112.5279657,0.015384117,355232.625,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purnama Hotel,1120,440000,batu,4,8.4,-7.8406214,112.5279657,0.015384117,220001.4444,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purnama Hotel,1121,440000,batu,4,8.4,-7.8406214,112.5279657,0.015384117,288834.3,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purnama Hotel,1122,440000,batu,4,8.4,-7.8406214,112.5279657,0.015384117,293654.1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purnama Hotel,1123,440000,batu,4,8.4,-7.8406214,112.5279657,0.015384117,286997.9,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purnama Hotel,1124,440000,batu,4,8.4,-7.8406214,112.5279657,0.015384117,277485.6,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purnama Hotel,1125,440000,batu,4,8.4,-7.8406214,112.5279657,0.015384117,302347.3333,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purnama Hotel,1126,440000,batu,4,8.4,-7.8406214,112.5279657,0.015384117,304431.8889,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purnama Hotel,1128,440000,batu,4,8.4,-7.8406214,112.5279657,0.015384117,252701.1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Java Paragon Hotel And Residence,1119,440000,surabaya,4,8.5,-7.2916012,112.7153168,0.006433669,263449.6,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Java Paragon Hotel And Residence,1120,440000,surabaya,4,8.5,-7.2916012,112.7153168,0.006433669,290565.75,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Java Paragon Hotel And Residence,1121,440000,surabaya,4,8.5,-7.2916012,112.7153168,0.006433669,274368.4444,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Java Paragon Hotel And Residence,1122,440000,surabaya,4,8.5,-7.2916012,112.7153168,0.006433669,277612.25,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Prime Hotel Basuki Rahmat Malang,1121,440000,malang,3,8.5,-7.9757292,112.6293261,0.00400685,214658,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Prime Hotel Basuki Rahmat Malang,1122,440000,malang,3,8.5,-7.9757292,112.6293261,0.00400685,214066.8889,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Prime Hotel Basuki Rahmat Malang,1126,440000,malang,3,8.5,-7.9757292,112.6293261,0.00400685,218281.8889,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Prime Hotel Basuki Rahmat Malang,1128,440000,malang,3,8.5,-7.9757292,112.6293261,0.00400685,223136.7,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1080 Sm Bromo Hotel,1029,441014,probolinggo,2,8.3,-7.920121,112.9980788,0.024354069,138980.875,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1080 Sm Bromo Hotel,1105,441014,probolinggo,2,8.3,-7.920121,112.9980788,0.024354069,212060.7,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rahayu Bromo 2 Cottage,1028,443300,probolinggo,0,0,-7.9209376,112.9656472,0.031394909,138927.875,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dewarna Hotel & Convention,1124,444077,bojonegoro,3,8.2,-7.16196,111.897495,0.059586386,194882.1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dewarna Hotel & Convention,1125,444077,bojonegoro,3,8.2,-7.16196,111.897495,0.059586386,194882.1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3309 Forrest段nn,1119,444444,kediri,0,8.1,-7.7875597,112.0108089,0.020950753,197089.9,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3309 Forrest段nn,1120,444444,kediri,0,8.1,-7.7875597,112.0108089,0.020950753,218133.6667,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3309 Forrest段nn,1126,444444,kediri,0,8,-7.7875597,112.0108089,0.020950753,199588.6667,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3309 Forrest段nn,1127,444444,kediri,0,8,-7.7875597,112.0108089,0.020950753,196857.2222,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brava Suites by Zia - Surabaya,1120,444445,surabaya,3,8.6,-7.2871397,112.7068259,0.005128876,200429.1111,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batu Permai Hotel,1027,445000,batu,0,8.6,-7.8678912,112.5084294,0.004896376,226635,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batu Permai Hotel,1028,445000,batu,0,8.6,-7.8678912,112.5084294,0.004896376,212540.7,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batu Permai Hotel,1031,445000,batu,0,8.6,-7.8678912,112.5084294,0.004896376,204040.7,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batu Permai Hotel,1101,445000,batu,0,8.6,-7.8678912,112.5084294,0.004896376,195040.6,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batu Permai Hotel,1102,445000,batu,0,8.6,-7.8678912,112.5084294,0.004896376,195040.6,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batu Permai Hotel,1103,445000,batu,0,8.6,-7.8678912,112.5084294,0.004896376,189573,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batu Permai Hotel,1104,445000,batu,0,8.6,-7.8678912,112.5084294,0.004896376,201040.6,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batu Permai Hotel,1107,445000,batu,0,8.6,-7.8678912,112.5084294,0.004896376,192628.3,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lotus Garden Hotel by Waringin Hospitality,1105,445000,kediri,3,8.4,-7.8065427,112.0051342,0.012271945,231391,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lotus Garden Hotel by Waringin Hospitality,1106,445000,kediri,3,8.4,-7.8065427,112.0051342,0.012271945,230771,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lotus Garden Hotel by Waringin Hospitality,1107,445000,kediri,3,8.4,-7.8065427,112.0051342,0.012271945,227785.1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batu Permai Hotel,1121,445000,batu,0,8.6,-7.8678912,112.5084294,0.004896376,211027.2,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batu Permai Hotel,1122,445000,batu,0,8.6,-7.8678912,112.5084294,0.004896376,204916.5,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batu Permai Hotel,1128,445000,batu,0,8.6,-7.8678912,112.5084294,0.004896376,215808.2,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swiss-Belinn Manyar Surabaya,1124,445000,surabaya,3,8.6,-7.2808363,112.7703437,0.01082753,213298.7778,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BeSS Mansion Hotel Surabaya,1027,445500,surabaya,4,8.6,-7.3273277,112.7327964,0.009086534,193258.3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BeSS Mansion Hotel Surabaya,1028,445500,surabaya,4,8.6,-7.3273277,112.7327964,0.009086534,198505.3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BeSS Mansion Hotel Surabaya,1029,445500,surabaya,4,8.6,-7.3273277,112.7327964,0.009086534,198505.3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BeSS Mansion Hotel Surabaya,1030,445500,surabaya,4,8.6,-7.3273277,112.7327964,0.009086534,195282.5,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
favehotel Sidoarjo,1030,446006,sidoarjo,3,8.4,-7.4396298,112.7207769,0.010876546,206478,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
favehotel Sidoarjo,1119,446006,sidoarjo,3,8.4,-7.4396298,112.7207769,0.010876546,226123.5556,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
favehotel Sidoarjo,1123,446006,sidoarjo,3,8.4,-7.4396298,112.7207769,0.010876546,241111.8,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
favehotel Sidoarjo,1125,446006,sidoarjo,3,8.4,-7.4396298,112.7207769,0.010876546,242716.8889,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
favehotel Sidoarjo,1126,446006,sidoarjo,3,8.4,-7.4396298,112.7207769,0.010876546,218111.8,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dewarna Hotel & Convention,1120,446858,bojonegoro,3,8.2,-7.16196,111.897495,0.059586386,178900.375,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Premier Place Surabaya Airport,1105,447583,malang,3,8.7,-7.380626,112.7458654,0.010629718,200665.3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Premier Place Surabaya Airport,1106,447583,malang,3,8.7,-7.380626,112.7458654,0.010629718,204739.1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Premier Place Surabaya Airport,1107,447583,malang,3,8.7,-7.380626,112.7458654,0.010629718,203189.1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Residence Darmo Harapan Surabaya,1028,448000,surabaya,4,8.1,-7.2727492,112.6905903,0.011860556,264492.2,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crown Prince Hotel Surabaya managed by Midtown Indonesia Hotels,1030,448052,bayuwangi,4,8.6,-7.2714521,112.7418917,0.002379183,193276.7,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arjuna Hotel Kota Batu,1027,449000,batu,2,8.6,-7.8694587,112.5212864,0.005699394,160458,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arjuna Hotel Kota Batu,1028,449000,batu,2,8.6,-7.8694587,112.5212864,0.005699394,170666.4,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arjuna Hotel Kota Batu,1029,449000,batu,2,8.6,-7.8694587,112.5212864,0.005699394,149695,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arjuna Hotel Kota Batu,1031,449000,batu,2,8.6,-7.8694587,112.5212864,0.005699394,168166.4,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
