Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,tangerang,lebak,serang,pandeglang
Fika Rooms Aparthotel Tangerang,1126,636843,tangerang,3,8.1,-6.1949811,106.6331583,0.018585569,360668.7143,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Fika Rooms Aparthotel Tangerang,1127,636843,tangerang,3,8.1,-6.1949811,106.6331583,0.018585569,295723.6667,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Fika Rooms Aparthotel Tangerang,1128,636843,tangerang,3,8.1,-6.1949811,106.6331583,0.018585569,319096.2222,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Salsa Beach Hotel Anyer,1127,641176,serang,1,7.5,-6.1974533,105.8383723,0.12875577,226332.2857,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0
Bali De Anyer Hotel,1108,650000,pandeglang,3,8.3,-6.2941953,105.8345547,0.117649647,199435.6,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1
Tuscany Boutique Hotel BSD,1027,650000,tangerang,4,8.6,-6.3091539,106.689684,0.020216323,285051.3,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0
Tuscany Boutique Hotel BSD,1028,650000,tangerang,4,8.7,-6.3091539,106.689684,0.020216323,253065.3,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0
Tuscany Boutique Hotel BSD,1029,650000,tangerang,4,8.7,-6.3091539,106.689684,0.020216323,267812.9,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0
Tuscany Boutique Hotel BSD,1030,650000,tangerang,4,8.6,-6.3091539,106.689684,0.020216323,281400.4,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0
Tuscany Boutique Hotel BSD,1031,650000,tangerang,4,8.6,-6.3091539,106.689684,0.020216323,281926.1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0
Bali De Anyer Hotel,1119,650000,pandeglang,3,8.3,-6.2941953,105.8345547,0.117649647,494622,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1
Bali De Anyer Hotel,1121,650000,pandeglang,3,8.3,-6.2941953,105.8345547,0.117649647,232828.2,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
Bali De Anyer Hotel,1122,650000,pandeglang,3,8.3,-6.2941953,105.8345547,0.117649647,249943.6,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1
Bali De Anyer Hotel,1123,650000,pandeglang,3,8.3,-6.2941953,105.8345547,0.117649647,234528.2,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1
Bali De Anyer Hotel,1124,650000,pandeglang,3,8.3,-6.2941953,105.8345547,0.117649647,261680.6,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1
Bali De Anyer Hotel,1125,650000,pandeglang,3,8.3,-6.2941953,105.8345547,0.117649647,290357.6,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1
Bali De Anyer Hotel,1128,650000,pandeglang,3,8.3,-6.2941953,105.8345547,0.117649647,207044.2,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
Hotel Santika BSD,1120,650000,tangerang,3,8.3,-6.2957599,106.6683879,0.009881736,284778.7,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Hotel Santika BSD,1121,650000,tangerang,3,8.3,-6.2957599,106.6683879,0.009881736,271259.9,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
U Residence 2 Karawaci,1028,655654,tangerang,0,7.9,-6.1781801,106.6060205,0.024226759,278304.6,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0
U Residence 2 Karawaci,1029,655654,tangerang,0,7.9,-6.1781801,106.6060205,0.024226759,263107.2,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0
U Residence 2 Karawaci,1030,655654,tangerang,0,7.9,-6.1781801,106.6060205,0.024226759,253228.5,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0
U Residence 2 Karawaci,1031,655654,tangerang,0,7.9,-6.1781801,106.6060205,0.024226759,261328.5,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0
Swiss-Belhotel Serpong,1102,658750,tangerang,4,8.4,-6.3089741,106.6894424,0.019959875,271185.5,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Mercure Tangerang BSD City,1031,661305,tangerang,4,8.6,-6.3026378,106.6450306,0.016792025,260558.6,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
Ibis Gading Serpong,1127,664954,tangerang,3,8.5,-6.2478522,106.6264484,0.009801867,456511.6667,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Ibis Gading Serpong,1128,664954,tangerang,3,8.5,-6.2478522,106.6264484,0.009801867,400524.7778,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Soll Marina Hotel Serpong,1029,667999,tangerang,3,8.5,-6.2362425,106.6449806,0.01687199,284634.375,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Fika Rooms Aparthotel Tangerang,1027,672221,tangerang,3,8,-6.1949811,106.6331583,0.018585569,333552.7778,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Fika Rooms Aparthotel Tangerang,1028,672221,tangerang,3,8,-6.1949811,106.6331583,0.018585569,367063.4444,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Fika Rooms Aparthotel Tangerang,1101,672221,tangerang,3,8,-6.1949811,106.6331583,0.018585569,368195.75,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Fika Rooms Aparthotel Tangerang,1102,672221,tangerang,3,8,-6.1949811,106.6331583,0.018585569,309316.2222,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Fika Rooms Aparthotel Tangerang,1103,672221,tangerang,3,8,-6.1949811,106.6331583,0.018585569,369049.2857,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Fika Rooms Aparthotel Tangerang,1104,672221,tangerang,3,8,-6.1949811,106.6331583,0.018585569,358816.8571,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Fika Rooms Aparthotel Tangerang,1105,672221,tangerang,3,8,-6.1949811,106.6331583,0.018585569,349508.25,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Fika Rooms Aparthotel Tangerang,1106,672221,tangerang,3,8,-6.1949811,106.6331583,0.018585569,298816,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Fika Rooms Aparthotel Tangerang,1107,672221,tangerang,3,8,-6.1949811,106.6331583,0.018585569,372518,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Fika Rooms Aparthotel Tangerang,1108,672221,tangerang,3,8,-6.1949811,106.6331583,0.018585569,367988.2,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Lippo Carita - Beach Front,1122,675450,pandeglang,1,7,-6.3039899,105.8415033,0.119687682,257578.6,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
Lippo Carita - Beach Front,1123,675450,pandeglang,1,6.8,-6.3039899,105.8415033,0.119687682,242163.2,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
Lippo Carita - Beach Front,1124,675450,pandeglang,1,6.8,-6.3039899,105.8415033,0.119687682,269315.6,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
Lippo Carita - Beach Front,1125,675450,pandeglang,1,6.8,-6.3039899,105.8415033,0.119687682,297992.6,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
Lippo Carita - Beach Front,1128,675450,pandeglang,1,6.7,-6.3039899,105.8415033,0.119687682,209589.2,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1
Atria Residences Gading Serpong,1123,677705,tangerang,4,8.7,-6.2438046,106.6272685,0.010330771,461120.5,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Atria Residences Gading Serpong,1124,677705,tangerang,4,8.7,-6.2438046,106.6272685,0.010330771,467450.6,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Atria Residences Gading Serpong,1125,677705,tangerang,4,8.7,-6.2438046,106.6272685,0.010330771,504479.7143,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
OYO Flagship 728 Baileys Apartment Near RS Aria Sentra Medika,1120,677727,tangerang,2,8.6,-6.314902,106.7460136,0.044826346,336569.4,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0
Hotel Santika BSD,1119,690000,tangerang,3,8.3,-6.2957599,106.6683879,0.009881736,301090.8,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Grand Zuri BSD City,1127,693000,tangerang,4,8.7,-6.2930433,106.6672716,0.010820502,281897.3,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Atria Residences Gading Serpong,1108,693651,tangerang,4,8.7,-6.2438046,106.6272685,0.010330771,490606.6667,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Swiss-Belhotel Serpong,1104,699825,tangerang,4,8.4,-6.3089741,106.6894424,0.019959875,309883.4,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Atria Residences Gading Serpong,1028,701624,tangerang,4,8.7,-6.2438046,106.6272685,0.010330771,321285.625,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Atria Residences Gading Serpong,1029,701624,tangerang,4,8.7,-6.2438046,106.6272685,0.010330771,318434.5,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Atria Residences Gading Serpong,1030,701624,tangerang,4,8.7,-6.2438046,106.6272685,0.010330771,456671.4444,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Atria Residences Gading Serpong,1128,701624,tangerang,4,8.7,-6.2438046,106.6272685,0.010330771,425212,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Vega Hotel Gading Serpong (Formerly Ara Hotel Gading Serpong),1031,704000,tangerang,3,8.4,-6.2433667,106.6242152,0.009856574,489912.7,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Mercure Serpong Alam Sutera,1031,707607,tangerang,4,8.6,-6.2442985,106.6517798,0.018755139,287848.6,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0
Mercure Serpong Alam Sutera,1121,707607,tangerang,4,8.6,-6.2442985,106.6517798,0.018755139,323834.6,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0
Mercure Serpong Alam Sutera,1128,707607,tangerang,4,8.6,-6.2442985,106.6517798,0.018755139,268543.3,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0
Grand Zuri BSD City,1028,709750,tangerang,4,8.7,-6.2930433,106.6672716,0.010820502,296311.1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Grand Zuri BSD City,1029,709750,tangerang,4,8.7,-6.2930433,106.6672716,0.010820502,315558.7,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Grand Zuri BSD City,1030,709750,tangerang,4,8.7,-6.2930433,106.6672716,0.010820502,340184.2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Grand Zuri BSD City,1101,709750,tangerang,4,8.7,-6.2930433,106.6672716,0.010820502,312469,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Grand Zuri BSD City,1104,709750,tangerang,4,8.7,-6.2930433,106.6672716,0.010820502,329609.3,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Grand Zuri BSD City,1105,709750,tangerang,4,8.7,-6.2930433,106.6672716,0.010820502,308953.8,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Grand Zuri BSD City,1106,709750,tangerang,4,8.7,-6.2930433,106.6672716,0.010820502,312704.3,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Grand Zuri BSD City,1108,709750,tangerang,4,8.7,-6.2930433,106.6672716,0.010820502,319273.4,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Mercure Tangerang BSD City,1101,711330,tangerang,4,8.6,-6.3026378,106.6450306,0.016792025,264520,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
Hotel Santika Premiere Bintaro,1027,712500,tangerang,4,8.7,-6.2771468,106.7212478,0.021938612,388758,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Hotel Santika Premiere Bintaro,1029,712500,tangerang,4,8.7,-6.2771468,106.7212478,0.021938612,418931.2222,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Hotel Santika Premiere Bintaro,1030,712500,tangerang,4,8.7,-6.2771468,106.7212478,0.021938612,381632.6,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Hotel Santika Premiere Bintaro,1101,712500,tangerang,4,8.7,-6.2771468,106.7212478,0.021938612,383971.6,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Hotel Santika Premiere Bintaro,1106,712500,tangerang,4,8.7,-6.2771468,106.7212478,0.021938612,384182.5,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Hotel Santika Premiere Bintaro,1120,712500,tangerang,4,8.7,-6.2771468,106.7212478,0.021938612,386729.8889,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Hotel Santika Premiere Bintaro,1124,712500,tangerang,4,8.7,-6.2771468,106.7212478,0.021938612,403999.1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Hotel Santika Premiere Bintaro,1127,712500,tangerang,4,8.7,-6.2771468,106.7212478,0.021938612,375431.6667,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
ASTON Cilegon Boutique Hotel,1027,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,309416.7,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1028,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,309416.7,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1029,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,308716.7,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1030,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,320271.9,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1031,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,325825,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1101,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,309905,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1102,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,310551.8889,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1103,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,311905,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1104,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,307998.9,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1105,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,322590,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1106,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,322590,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1107,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,320342.5,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1108,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,306057.5,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1119,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,314227.3,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1120,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,302508,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1121,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,315227.3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1122,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,315227.3,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1123,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,315227.3,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1124,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,315227.3,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1125,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,315227.3,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1126,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,313527.3,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1127,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,309664,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
ASTON Cilegon Boutique Hotel,1128,714000,serang,4,8.7,-6.0214282,106.0652887,0.025972532,315864,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
Tuscany Boutique Hotel BSD,1101,715000,tangerang,4,8.7,-6.3091539,106.689684,0.020216323,310473.1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0
Tuscany Boutique Hotel BSD,1102,715000,tangerang,4,8.6,-6.3091539,106.689684,0.020216323,299310.5,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0
Tuscany Boutique Hotel BSD,1103,715000,tangerang,4,8.7,-6.3091539,106.689684,0.020216323,338141.4,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0
Tuscany Boutique Hotel BSD,1104,715000,tangerang,4,8.7,-6.3091539,106.689684,0.020216323,321555.9,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0
Tuscany Boutique Hotel BSD,1105,715000,tangerang,4,8.7,-6.3091539,106.689684,0.020216323,306331.2,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0
Tuscany Boutique Hotel BSD,1106,715000,tangerang,4,8.7,-6.3091539,106.689684,0.020216323,315070.3,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0
Tuscany Boutique Hotel BSD,1107,715000,tangerang,4,8.7,-6.3091539,106.689684,0.020216323,343872.5,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0
Atria Residences Gading Serpong,1103,717570,tangerang,4,8.7,-6.2438046,106.6272685,0.010330771,453719.5,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Atria Residences Gading Serpong,1105,717570,tangerang,4,8.7,-6.2438046,106.6272685,0.010330771,476709.6,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Aviary Bintaro,1127,718200,tangerang,4,8.7,-6.2721804,106.7124299,0.027371814,356693.5,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Grand Soll Marina Hotel,1027,720000,tangerang,4,8.8,-6.1940002,106.587104,0.026545658,427389.2,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
Grand Soll Marina Hotel,1028,720000,tangerang,4,8.8,-6.1940002,106.587104,0.026545658,417379.4,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
Grand Soll Marina Hotel,1029,720000,tangerang,4,8.8,-6.1940002,106.587104,0.026545658,412879.4,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
Grand Soll Marina Hotel,1030,720000,tangerang,4,8.8,-6.1940002,106.587104,0.026545658,417896.3,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0
Grand Soll Marina Hotel,1031,720000,tangerang,4,8.8,-6.1940002,106.587104,0.026545658,425646.3,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0
Grand Soll Marina Hotel,1101,720000,tangerang,4,8.8,-6.1940002,106.587104,0.026545658,436489.2,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
Grand Soll Marina Hotel,1102,720000,tangerang,4,8.8,-6.1940002,106.587104,0.026545658,427389.2,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
Grand Soll Marina Hotel,1103,720000,tangerang,4,8.8,-6.1940002,106.587104,0.026545658,436489.2,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
Grand Soll Marina Hotel,1104,720000,tangerang,4,8.8,-6.1940002,106.587104,0.026545658,435289.2,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
Grand Soll Marina Hotel,1105,720000,tangerang,4,8.8,-6.1940002,106.587104,0.026545658,428656.6,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
Grand Soll Marina Hotel,1106,720000,tangerang,4,8.8,-6.1940002,106.587104,0.026545658,423020,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0
Grand Soll Marina Hotel,1107,720000,tangerang,4,8.8,-6.1940002,106.587104,0.026545658,431484.3,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0
Grand Soll Marina Hotel,1108,720000,tangerang,4,8.8,-6.1940002,106.587104,0.026545658,436489.2,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
Aviary Bintaro,1128,727200,tangerang,4,8.7,-6.2721804,106.7124299,0.027371814,376826.6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Horison Ultima Ratu Serang,1029,730000,serang,4,8.3,-6.1259535,106.1615518,0.016474712,414214.125,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
Horison Ultima Ratu Serang,1030,730000,serang,4,8.3,-6.1259535,106.1615518,0.016474712,412275.8889,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
Horison Ultima Ratu Serang,1031,730000,serang,4,8.3,-6.1259535,106.1615518,0.016474712,386871.3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
Horison Ultima Ratu Serang,1101,730000,serang,4,8.3,-6.1259535,106.1615518,0.016474712,357103.6667,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
Horison Ultima Ratu Serang,1102,730000,serang,4,8.3,-6.1259535,106.1615518,0.016474712,339636.3333,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
Horison Ultima Ratu Serang,1105,730000,serang,4,8.3,-6.1259535,106.1615518,0.016474712,376673.3333,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
Horison Ultima Ratu Serang,1106,730000,serang,4,8.3,-6.1259535,106.1615518,0.016474712,378486.8889,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
Horison Ultima Ratu Serang,1107,730000,serang,4,8.3,-6.1259535,106.1615518,0.016474712,378486.8889,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
Horison Ultima Ratu Serang,1108,730000,serang,4,8.3,-6.1259535,106.1615518,0.016474712,383638.2,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
Sapphire Sky Hotel & Conference,1123,732989,tangerang,3,8.5,-6.28902,106.6505556,0.013823114,237075.4,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Atria Residences Gading Serpong,1106,733516,tangerang,4,8.7,-6.2438046,106.6272685,0.010330771,477581.3333,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Atria Residences Gading Serpong,1107,733516,tangerang,4,8.7,-6.2438046,106.6272685,0.010330771,481014.6667,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Hotel Santika Premiere ICE - BSD City,1030,736000,tangerang,4,8.7,-6.2984991,106.6365502,0.019532604,312709.3,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Hotel Santika Premiere ICE - BSD City,1031,736000,tangerang,4,8.7,-6.2984991,106.6365502,0.019532604,327784.1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Hotel Santika Premiere ICE - BSD City,1106,736000,tangerang,4,8.7,-6.2984991,106.6365502,0.019532604,286835,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Hotel Santika Premiere ICE - BSD City,1107,736000,tangerang,4,8.7,-6.2984991,106.6365502,0.019532604,296545.1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Hotel Santika Premiere ICE - BSD City,1127,736000,tangerang,4,8.7,-6.2984991,106.6365502,0.019532604,286957.2,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Hotel Santika Premiere ICE - BSD City,1128,736000,tangerang,4,8.7,-6.2984991,106.6365502,0.019532604,256433.8,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Atria Residences Gading Serpong,1122,738675,tangerang,4,8.7,-6.2438046,106.6272685,0.010330771,488889.2,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
The Grantage Hotel & Sky Lounge,1101,740000,tangerang,4,8.5,-6.2884346,106.6507874,0.013991502,259365.4,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
The Grantage Hotel & Sky Lounge,1102,740000,tangerang,4,8.5,-6.2884346,106.6507874,0.013991502,240630.7,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
The Grantage Hotel & Sky Lounge,1103,740000,tangerang,4,8.5,-6.2884346,106.6507874,0.013991502,302496.6,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
The Grantage Hotel & Sky Lounge,1104,740000,tangerang,4,8.5,-6.2884346,106.6507874,0.013991502,278454.4444,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
The Grantage Hotel & Sky Lounge,1105,740000,tangerang,4,8.5,-6.2884346,106.6507874,0.013991502,247169.5,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
The Grantage Hotel & Sky Lounge,1106,740000,tangerang,4,8.5,-6.2884346,106.6507874,0.013991502,258257.1111,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
The Grantage Hotel & Sky Lounge,1107,740000,tangerang,4,8.5,-6.2884346,106.6507874,0.013991502,269046.1111,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
The Grantage Hotel & Sky Lounge,1108,740000,tangerang,4,8.5,-6.2884346,106.6507874,0.013991502,263278.5556,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
The Grantage Hotel & Sky Lounge,1119,740000,tangerang,4,8.5,-6.2884346,106.6507874,0.013991502,229575,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
The Grantage Hotel & Sky Lounge,1120,740000,tangerang,4,8.5,-6.2884346,106.6507874,0.013991502,382701.7778,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
The Grantage Hotel & Sky Lounge,1121,740000,tangerang,4,8.5,-6.2884346,106.6507874,0.013991502,253606.4,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
The Grantage Hotel & Sky Lounge,1122,740000,tangerang,4,8.5,-6.2884346,106.6507874,0.013991502,281138.6,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Grand Zuri BSD City,1119,743750,tangerang,4,8.7,-6.2930433,106.6672716,0.010820502,292462.5,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
Grand Zuri BSD City,1121,743750,tangerang,4,8.7,-6.2930433,106.6672716,0.010820502,298631.6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Grand Zuri BSD City,1128,743750,tangerang,4,8.7,-6.2930433,106.6672716,0.010820502,316985.6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
