Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,karangasem,ogan komering ilir,gianyar,tabanan,buleleng,badung,denpasar,jembrana,bangli,klungkung
Tapa Tepi Kali Canggu by Pramana,1024,515295,badung,3,8.7,-8.6495485,115.1295547,0.005658613,176351.2222,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Tapa Tepi Kali Canggu by Pramana,1025,515295,badung,3,8.7,-8.6495485,115.1295547,0.005658613,178750.7,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Tapa Tepi Kali Canggu by Pramana,1029,515295,badung,3,8.7,-8.6495485,115.1295547,0.005658613,155246.5556,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Tapa Tepi Kali Canggu by Pramana,1101,515295,badung,3,8.6,-8.6495485,115.1295547,0.005658613,152512.7778,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Grand Balisani Suites,1022,516399,badung,4,8.5,-8.6742968,115.146521,0.004886396,709699.8,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Grand Balisani Suites,1031,516399,badung,4,8.5,-8.6742968,115.146521,0.004886396,754399.8889,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1020,518288,badung,4,9,-8.6547909,115.12958,0.005566029,313847.8889,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1021,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,334961.8,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1022,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,317149.125,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1023,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,366472.4286,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1024,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,309164.1111,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1025,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,297899.1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1026,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,377850.1111,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1027,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,349111.5,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1028,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,279970.8889,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1029,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,247432.6667,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1030,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,320643.5,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1031,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,283755.1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1101,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,273378.1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1112,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,325866.3,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1116,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,310431.2222,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1117,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,313699.8,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1118,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,346590.5556,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Eastin Ashta Resort Canggu,1119,518288,badung,4,8.9,-8.6547909,115.12958,0.005566029,412598.1111,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Amnaya Resort Kuta,1118,518724,badung,4,9,-8.7299278,115.1700662,0.002540819,257126.7,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Billy Pendawa Homestay,1031,519000,badung,1,8.5,-8.734276,115.1682993,0.002046219,238647.4444,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Billy Pendawa Homestay,1101,519000,badung,1,8.5,-8.734276,115.1682993,0.002046219,251513.8889,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Billy Pendawa Homestay,1112,519000,badung,1,8.5,-8.734276,115.1682993,0.002054493,240093.3,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Billy Pendawa Homestay,1113,519000,badung,1,8.5,-8.734276,115.1682993,0.002054493,234024.875,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Billy Pendawa Homestay,1114,519000,badung,1,8.5,-8.734276,115.1682993,0.002054493,246097.7,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Billy Pendawa Homestay,1115,519000,badung,1,8.5,-8.734276,115.1682993,0.002054493,246097.7,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Billy Pendawa Homestay,1116,519000,badung,1,8.5,-8.734276,115.1682993,0.002054493,238352.9,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Billy Pendawa Homestay,1117,519000,badung,1,8.5,-8.734276,115.1682993,0.002054493,229352.7,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Billy Pendawa Homestay,1118,519000,badung,1,8.5,-8.734276,115.1682993,0.002054493,239423.9,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Billy Pendawa Homestay,1119,519000,badung,1,8.5,-8.734276,115.1682993,0.002054493,247269.1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Billy Pendawa Homestay,1120,519000,badung,1,8.5,-8.734276,115.1682993,0.002054493,249129.1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Billy Pendawa Homestay,1121,519000,badung,1,8.5,-8.734276,115.1682993,0.002054493,243423.9,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Adi Dharma Hotel Kuta,1022,520000,badung,3,8.5,-8.7139544,115.170572,0.002052959,191181.5714,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Adi Dharma Hotel Kuta,1023,520000,badung,3,8.5,-8.7139544,115.170572,0.002052959,210635.5556,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Adi Dharma Hotel Kuta,1024,520000,badung,3,8.5,-8.7139544,115.170572,0.002052959,217408.3333,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Adi Dharma Hotel Kuta,1025,520000,badung,3,8.5,-8.7139544,115.170572,0.002052959,228503,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Adi Dharma Hotel Kuta,1026,520000,badung,3,8.5,-8.7139544,115.170572,0.002052959,230798.7778,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Adi Dharma Hotel Kuta,1030,520000,badung,3,8.5,-8.7139544,115.170572,0.002052959,249094.5556,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Fairfield by Marriott Bali Legian,1021,520000,badung,4,8.7,-8.699508,115.1715748,0.002883148,397793.8889,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Fairfield by Marriott Bali Legian,1022,520000,badung,4,8.7,-8.699508,115.1715748,0.002883148,778374.3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Fairfield by Marriott Bali Legian,1023,520000,badung,4,8.7,-8.699508,115.1715748,0.002883148,768733.2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Fairfield by Marriott Bali Legian,1024,520000,badung,4,8.7,-8.699508,115.1715748,0.002883148,768733.2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Fairfield by Marriott Bali Legian,1025,520000,badung,4,8.7,-8.699508,115.1715748,0.002883148,376742.6,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Fairfield by Marriott Bali Legian,1026,520000,badung,4,8.7,-8.699508,115.1715748,0.002883148,384383.7,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Fairfield by Marriott Bali Legian,1027,520000,badung,4,8.7,-8.699508,115.1715748,0.002883148,392883.7,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
THE OASIS LAGOON SANUR,1022,520000,denpasar,4,8.5,-8.695241,115.2631912,0.002034115,374994.875,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
THE OASIS LAGOON SANUR,1023,520000,denpasar,4,8.5,-8.695241,115.2631912,0.002034115,357869.875,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Bloomfield Umalas,1028,520000,badung,3,8.8,-8.6510569,115.1560193,0.010226124,264627.375,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bloomfield Umalas,1031,520000,badung,3,8.8,-8.6510569,115.1560193,0.010226124,511640.6667,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Genggong Candidasa,1113,520000,karangasem,3,8.9,-8.513194,115.576287,0.035862225,214602.8333,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Hotel Genggong Candidasa,1119,520000,karangasem,3,8.9,-8.513194,115.576287,0.035862225,264882.9,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Hotel Genggong Candidasa,1120,520000,karangasem,3,8.9,-8.513194,115.576287,0.035862225,247828.5556,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Fairfield by Marriott Bali Legian,1028,520300,badung,4,8.7,-8.699508,115.1715748,0.002883148,362337.1667,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Aloft Bali Seminyak,1027,520300,badung,4,8.9,-8.6729438,115.1473814,0.004878151,797971.75,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"Four Points by Sheraton Bali, Ungasan",1112,520300,badung,4,8.7,-8.8088205,115.1589341,0.013081268,270005.8889,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Kuta,1020,521250,badung,3,8.6,-8.7214094,115.17953,0.003111701,261029,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Kuta,1021,521250,badung,3,8.6,-8.7214094,115.17953,0.003111701,255737.5,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Kuta,1026,521250,badung,3,8.6,-8.7214094,115.17953,0.003111701,231883.6667,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Kuta,1027,521250,badung,3,8.6,-8.7214094,115.17953,0.003111701,228995,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Kuta,1028,521250,badung,3,8.6,-8.7214094,115.17953,0.003111701,257260.9,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Kuta,1116,521250,badung,3,8.6,-8.7214094,115.17953,0.003219227,273579.6,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Kuta,1117,521250,badung,3,8.6,-8.7214094,115.17953,0.003219227,293910.2222,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Kuta,1118,521250,badung,3,8.6,-8.7214094,115.17953,0.003219227,288779.6667,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Jambuluwuk Oceano Seminyak Hotel,1025,521500,badung,5,8.5,-8.676512,115.1556679,0.00170618,541958.8889,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dash Hotel Seminyak,1112,522000,badung,4,8.9,-8.6793301,115.1536053,0.002295206,352289.2,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dash Hotel Seminyak,1116,522000,badung,4,8.9,-8.6793301,115.1536053,0.002295206,493602,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dash Hotel Seminyak,1117,522000,badung,4,8.9,-8.6793301,115.1536053,0.002295206,485953.9,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dash Hotel Seminyak,1118,522000,badung,4,8.9,-8.6793301,115.1536053,0.002295206,531241.4,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dash Hotel Seminyak,1119,522000,badung,4,8.9,-8.6793301,115.1536053,0.002295206,321528.5,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dash Hotel Seminyak,1120,522000,badung,4,8.9,-8.6793301,115.1536053,0.002295206,336672.5,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dash Hotel Seminyak,1121,522000,badung,4,8.9,-8.6793301,115.1536053,0.002295206,338713.9,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Daun Bali Seminyak Hotel,1025,522500,badung,4,8.7,-8.6720423,115.1635861,0.003665345,195270.75,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Villa Puriartha,1101,523083,gianyar,3,8.3,-8.5201592,115.263058,0.001997614,221299.7778,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Respati Beach Hotel,1024,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,340632.7778,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1025,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,329452.2222,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1027,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,434074.4444,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1028,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,117851,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1029,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,358438.25,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1030,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,478947.8333,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1031,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,447179.625,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1101,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,458510,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1112,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,368144,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1113,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,404987,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1114,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,368144,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1115,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,345189.6,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1116,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,340127.1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1117,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,341101.8889,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1118,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,330627,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1119,523600,denpasar,3,8.3,-8.6877354,115.2650639,0.002460524,330627,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1120,523600,denpasar,3,8.2,-8.6877354,115.2650639,0.002460524,357019.625,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Respati Beach Hotel,1121,523600,denpasar,3,8.2,-8.6877354,115.2650639,0.002460524,340127.1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Jambuluwuk Oceano Seminyak Hotel,1119,523808,badung,5,8.5,-8.676512,115.1556679,0.00170618,350682.6,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Breezz Hotel,1027,525000,badung,3,8.8,-8.7687908,115.1707235,0.005311399,568445.7,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Breezz Hotel,1028,525000,badung,3,8.8,-8.7687908,115.1707235,0.005311399,376878.7143,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Breezz Hotel,1030,525000,badung,3,8.8,-8.7687908,115.1707235,0.005311399,701921.25,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bali Breezz Hotel,1031,525000,badung,3,8.8,-8.7687908,115.1707235,0.005311399,609603,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Rama Residence Padma,1101,525000,badung,4,9.1,-8.7061777,115.1683301,0.002606993,268865.8,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Segara Village Hotel,1031,525000,denpasar,4,8.7,-8.6833667,115.2628967,0.003499033,451607.875,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Segara Village Hotel,1101,525000,denpasar,4,8.7,-8.6833667,115.2628967,0.003499033,457561.7778,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Gunung An Retreat,1022,525000,gianyar,0,0,-8.5190057,115.2501137,0.006420544,345342.4,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1023,525000,gianyar,0,0,-8.5190057,115.2501137,0.006420544,383792.4444,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1024,525000,gianyar,0,0,-8.5190057,115.2501137,0.006420544,326202.6667,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1025,525000,gianyar,0,0,-8.5190057,115.2501137,0.006420544,340715.9,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1026,525000,gianyar,0,0,-8.5190057,115.2501137,0.006420544,334944.8889,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1027,525000,gianyar,0,0,-8.5190057,115.2501137,0.006420544,339684.2222,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1028,525000,gianyar,0,0,-8.5190057,115.2501137,0.006420544,294166.75,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1029,525000,gianyar,0,0,-8.5190057,115.2501137,0.006420544,287326.6,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1031,525000,gianyar,0,0,-8.5190057,115.2501137,0.006420544,302325.2222,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1101,525000,gianyar,0,0,-8.5190057,115.2501137,0.006420544,319961.625,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1112,525000,gianyar,0,0,-8.5190057,115.2501137,0.006705688,320849.9,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1113,525000,gianyar,0,0,-8.5190057,115.2501137,0.006705688,331687.5714,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1114,525000,gianyar,0,0,-8.5190057,115.2501137,0.006705688,270905.5,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1115,525000,gianyar,0,0,-8.5190057,115.2501137,0.006705688,325498.3333,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1116,525000,gianyar,0,0,-8.5190057,115.2501137,0.006705688,309306.6667,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1117,525000,gianyar,0,0,-8.5190057,115.2501137,0.006705688,312195.5556,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1118,525000,gianyar,0,0,-8.5190057,115.2501137,0.006705688,333248.6667,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1119,525000,gianyar,0,0,-8.5190057,115.2501137,0.006705688,313548.6,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1120,525000,gianyar,0,0,-8.5190057,115.2501137,0.006705688,312410.1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Gunung An Retreat,1121,525000,gianyar,0,0,-8.5190057,115.2501137,0.006705688,334173.4,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Ubud Wana Resort,1112,525000,gianyar,4,8.5,-8.5217041,115.2567469,0.004937737,275249.8,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Ubud Wana Resort,1113,525000,gianyar,4,8.5,-8.5217041,115.2567469,0.004937737,287725.1429,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Ubud Wana Resort,1114,525000,gianyar,4,8.5,-8.5217041,115.2567469,0.004937737,239818.2,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Segara Village Hotel,1112,525000,denpasar,4,8.7,-8.6833667,115.2628967,0.003499033,371187.5556,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Segara Village Hotel,1113,525000,denpasar,4,8.7,-8.6833667,115.2628967,0.003499033,469095.1667,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Segara Village Hotel,1114,525000,denpasar,4,8.7,-8.6833667,115.2628967,0.003499033,370677.3333,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Samsara Inn,1031,525568,badung,2,8,-8.7210967,115.1755262,0.002777532,274930.4,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Grand Balisani Suites,1020,526500,badung,4,8.5,-8.6742968,115.146521,0.004886396,609200,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Grand Balisani Suites,1021,526500,badung,4,8.5,-8.6742968,115.146521,0.004886396,564390.7143,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Grand Balisani Suites,1023,526500,badung,4,8.5,-8.6742968,115.146521,0.004886396,842793.5556,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Grand Balisani Suites,1024,526500,badung,4,8.5,-8.6742968,115.146521,0.004886396,749749,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Grand Balisani Suites,1027,526500,badung,4,8.5,-8.6742968,115.146521,0.004886396,810177.25,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Grand Balisani Suites,1029,526500,badung,4,8.5,-8.6742968,115.146521,0.004886396,890935.7778,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
b Hotel Bali & Spa,1020,526500,denpasar,4,8.5,-8.7035625,115.184132,0.003890716,282465.75,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
b Hotel Bali & Spa,1021,526500,denpasar,4,8.5,-8.7035625,115.184132,0.003890716,284885.25,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
b Hotel Bali & Spa,1022,526500,denpasar,4,8.5,-8.7035625,115.184132,0.003890716,319158,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
b Hotel Bali & Spa,1023,526500,denpasar,4,8.5,-8.7035625,115.184132,0.003890716,322244.1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
b Hotel Bali & Spa,1024,526500,denpasar,4,8.5,-8.7035625,115.184132,0.003890716,312935.6,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
b Hotel Bali & Spa,1027,526500,denpasar,4,8.5,-8.7035625,115.184132,0.003890716,312146.5556,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
