Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,sleman,yogyakarta,bantul,kulon progo,gunungkidul
Tembi Rumah Budaya,1029,540000,bantul,3,8.8,-7.8700946,110.3562153,0.042949621,286734.2,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Tembi Rumah Budaya,1030,540000,bantul,3,8.8,-7.8700946,110.3562153,0.042949621,264889.5556,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Tembi Rumah Budaya,1031,540000,bantul,3,8.8,-7.8700946,110.3562153,0.042949621,276487.6,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Tembi Rumah Budaya,1101,540000,bantul,3,8.8,-7.8700946,110.3562153,0.042949621,276231.1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Tembi Rumah Budaya,1102,540000,bantul,3,8.8,-7.8700946,110.3562153,0.042949621,260190.4,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Tembi Rumah Budaya,1103,540000,bantul,3,8.8,-7.8700946,110.3562153,0.042949621,256567.5,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Tembi Rumah Budaya,1104,540000,bantul,3,8.8,-7.8700946,110.3562153,0.042949621,276710.6,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Tembi Rumah Budaya,1107,540000,bantul,3,8.8,-7.8700946,110.3562153,0.042949621,269400.6,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Tembi Rumah Budaya,1108,540000,bantul,3,8.8,-7.8700946,110.3562153,0.042949621,264640.4,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Hotel New Saphir,1030,540000,sleman,4,8.6,-7.783555,110.391437,0.003629551,191377.125,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Hotel New Saphir,1106,540000,sleman,4,8.6,-7.783555,110.391437,0.003629551,217161,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Tembi Rumah Budaya,1119,540000,bantul,3,8.8,-7.8700946,110.3562153,0.042949621,260216.3,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Tembi Rumah Budaya,1120,540000,bantul,3,8.8,-7.8700946,110.3562153,0.042949621,301482.8571,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Tembi Rumah Budaya,1121,540000,bantul,3,8.8,-7.8700946,110.3562153,0.042949621,262117.3333,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Tembi Rumah Budaya,1122,540000,bantul,3,8.8,-7.8700946,110.3562153,0.042949621,257255.1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Tembi Rumah Budaya,1123,540000,bantul,3,8.8,-7.8700946,110.3562153,0.042949621,245465.1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
The Jayakarta Yogyakarta Hotel & Spa,1121,540000,sleman,4,8.4,-7.7840712,110.4198316,0.006440854,244243.9,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Abadi Hotel Malioboro Yogyakarta by Tritama Hospitality,1027,540055,yogyakarta,4,8.5,-7.7902346,110.3632357,0.000905487,248139,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Forriz Hotel Yogyakarta,1126,540387,yogyakarta,4,8.5,-7.7954415,110.3535053,0.005421457,346485.1429,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Jambuluwuk Malioboro Hotel Yogyakarta,1102,541666,yogyakarta,5,8.4,-7.7975452,110.3724757,0.003377944,343168.3333,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Jambuluwuk Malioboro Hotel Yogyakarta,1103,541666,yogyakarta,5,8.4,-7.7975452,110.3724757,0.003377944,343168.3333,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Yellow Star Ambarukmo Hotel,1119,542250,sleman,3,8.4,-7.783509,110.3975989,0.004759198,277946.5,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Yellow Star Ambarukmo Hotel,1120,542250,sleman,3,8.4,-7.783509,110.3975989,0.004759198,367865.3333,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Tjokro Style Yogyakarta,1107,544000,yogyakarta,3,8.6,-7.8167232,110.3806017,0.005027729,331830.2,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Tjokro Style Yogyakarta,1108,544000,yogyakarta,3,8.6,-7.8167232,110.3806017,0.005027729,330372.2,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
POP! Hotel Malioboro - Yogyakarta,1120,544000,yogyakarta,2,8.2,-7.7907482,110.3620009,0.000968165,305238.3333,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0
Tjokro Style Yogyakarta,1125,544445,yogyakarta,3,8.6,-7.8167232,110.3806017,0.005027729,320752.2222,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Malioboro Prime Hotel,1106,546000,yogyakarta,3,8,-7.790049,110.36519,0.001145386,331800,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
INNSIDE by Melia Yogyakarta,1029,546000,sleman,4,8.6,-7.7668604,110.431927,0.009954756,358287.7,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
INNSIDE by Melia Yogyakarta,1030,546000,sleman,4,8.6,-7.7668604,110.431927,0.009954756,357173.2222,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Grand Tjokro Yogyakarta,1119,546000,sleman,4,8.4,-7.7669396,110.3914991,0.004050933,262617.5,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Aveta Hotel Malioboro,1101,548000,yogyakarta,3,8.3,-7.7938907,110.3658234,0.001140466,310650.1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Aveta Hotel Malioboro,1102,548000,yogyakarta,3,8.3,-7.7938907,110.3658234,0.001140466,269230.1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Aveta Hotel Malioboro,1103,548000,yogyakarta,3,8.3,-7.7938907,110.3658234,0.001140466,312650.1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Platinum Adisucipto Yogyakarta Hotel & Conference,1126,548001,sleman,4,8.8,-7.7831005,110.4372609,0.008285289,477887.8889,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Novotel Yogyakarta,1105,549001,yogyakarta,4,8.5,-7.7827227,110.3777969,0.003106564,304048.8,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0
Novotel Yogyakarta,1106,549001,yogyakarta,4,8.5,-7.7827227,110.3777969,0.003106564,284573.5556,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0
Novotel Yogyakarta,1108,549002,yogyakarta,4,8.5,-7.7827227,110.3777969,0.003106564,307970.2,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0
YATS Colony,1101,550000,yogyakarta,3,8.9,-7.8078013,110.3478114,0.006998688,377158.1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Raintree Boutique Villa & Gallery,1029,550000,yogyakarta,3,8.9,-7.7922489,110.3894393,0.006265435,250224.1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0
Raintree Boutique Villa & Gallery,1030,550000,yogyakarta,3,8.9,-7.7922489,110.3894393,0.006265435,214694.875,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0
Nueve Malioboro Jogja Hotel,1030,550000,yogyakarta,2,8.5,-7.7959234,110.3688956,0.002685301,346697.4444,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Griya Persada Convention Hotel & Resort Kaliurang,1027,550000,sleman,4,8.4,-7.6066643,110.4212132,0.016722961,311194,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Persada Convention Hotel & Resort Kaliurang,1028,550000,sleman,4,8.4,-7.6066643,110.4212132,0.016722961,306225.8,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Persada Convention Hotel & Resort Kaliurang,1031,550000,sleman,4,8.5,-7.6066643,110.4212132,0.016722961,293405.8,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Persada Convention Hotel & Resort Kaliurang,1101,550000,sleman,4,8.5,-7.6066643,110.4212132,0.016722961,286005.8889,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Persada Convention Hotel & Resort Kaliurang,1102,550000,sleman,4,8.5,-7.6066643,110.4212132,0.016722961,291077,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Persada Convention Hotel & Resort Kaliurang,1103,550000,sleman,4,8.4,-7.6066643,110.4212132,0.016722961,291077,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Persada Convention Hotel & Resort Kaliurang,1107,550000,sleman,4,8.4,-7.6066643,110.4212132,0.016722961,266633.1111,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Persada Convention Hotel & Resort Kaliurang,1108,550000,sleman,4,8.4,-7.6066643,110.4212132,0.016722961,310074.3,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Patra Malioboro Hotel,1031,550000,yogyakarta,3,9,-7.7917693,110.3637192,0.000676971,278425.6,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Indoluxe Hotel Jogjakarta,1102,550000,sleman,4,8.7,-7.7502299,110.3724326,0.009291815,331053.6,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Maranatha Grand Hotel Yogyakarta,1106,550000,yogyakarta,0,8.3,-7.7934494,110.3618404,0.001332722,301239.1667,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Royal Darmo Malioboro,1028,550000,yogyakarta,4,8.7,-7.7923469,110.3585968,0.002111217,293545.5,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Royal Darmo Malioboro,1106,550000,yogyakarta,4,8.7,-7.7923469,110.3585968,0.002111217,308384.625,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
POP! Hotel Sangaji Yogyakarta,1106,550000,yogyakarta,2,8.3,-7.7813117,110.367661,0.002015486,285766.2,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Gallery Prawirotaman Hotel,1104,550000,yogyakarta,4,8.7,-7.820374,110.371315,0.001215858,355191.1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Gallery Prawirotaman Hotel,1107,550000,yogyakarta,4,8.7,-7.820374,110.371315,0.001215858,354891,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Gallery Prawirotaman Hotel,1108,550000,yogyakarta,4,8.7,-7.820374,110.371315,0.001215858,354891,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
YATS Colony,1121,550000,yogyakarta,3,8.9,-7.8078013,110.3478114,0.006998688,387263.1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Raintree Boutique Villa & Gallery,1119,550000,yogyakarta,3,8.9,-7.7922489,110.3894393,0.006265435,250782.8889,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0
Raintree Boutique Villa & Gallery,1126,550000,yogyakarta,3,8.9,-7.7922489,110.3894393,0.006265435,175324.375,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0
Malioboro Inn Yogyakarta,1126,550000,yogyakarta,2,8.2,-7.7918191,110.3642416,0.000703288,251716.6667,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0
POP! Hotel Sangaji Yogyakarta,1120,550000,yogyakarta,2,8.3,-7.7813117,110.367661,0.002015486,263016.8571,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Indoluxe Hotel Jogjakarta,1127,550000,sleman,4,8.7,-7.7502299,110.3724326,0.009291815,274204.5556,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Indoluxe Hotel Jogjakarta,1128,550000,sleman,4,8.7,-7.7502299,110.3724326,0.009291815,310937.1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
The Rich Jogja Hotel,1121,550000,sleman,4,8.5,-7.7524542,110.3610823,0.007798583,282774,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
The Rich Jogja Hotel,1122,550000,sleman,4,8.5,-7.7524542,110.3610823,0.007798583,284703,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
The Rich Jogja Hotel,1124,550000,sleman,4,8.5,-7.7524542,110.3610823,0.007798583,276999.4,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Gallery Prawirotaman Hotel,1121,550000,yogyakarta,4,8.7,-7.820374,110.371315,0.001215858,340890.8,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Gallery Prawirotaman Hotel,1122,550000,yogyakarta,4,8.7,-7.820374,110.371315,0.001215858,355140.5,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Gallery Prawirotaman Hotel,1123,550000,yogyakarta,4,8.7,-7.820374,110.371315,0.001215858,330391,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Gallery Prawirotaman Hotel,1124,550000,yogyakarta,4,8.7,-7.820374,110.371315,0.001215858,335990.1111,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
The Grand Cabin Hotel,1119,550000,yogyakarta,0,8.6,-7.7781789,110.360802,0.004270829,243903.9,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
The Grand Cabin Hotel,1120,550000,yogyakarta,0,8.7,-7.7781789,110.360802,0.004270829,303283.75,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Arte Hotel Malioboro Yogyakarta,1119,550000,yogyakarta,3,8.4,-7.7899967,110.3622553,0.001160022,260909.125,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
Arte Hotel Malioboro Yogyakarta,1126,550000,yogyakarta,3,8.4,-7.7899967,110.3622553,0.001160022,283764.125,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
Sahid Raya Hotel & Convention Yogyakarta,1123,550000,sleman,4,7.9,-7.7797612,110.4139668,0.005666932,389085.4,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
Artotel Yogyakarta,1128,550375,sleman,4,8.8,-7.7566701,110.382222,0.002944348,366962.2,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
PORTA by The Ambarrukmo,1027,552021,sleman,3,8.8,-7.7767622,110.3823366,0.005212746,332851.6,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
PORTA by The Ambarrukmo,1119,552021,sleman,3,8.8,-7.7767622,110.3823366,0.005212746,303074.2,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
PORTA by The Ambarrukmo,1121,552021,sleman,3,8.8,-7.7767622,110.3823366,0.005212746,318791.6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
PORTA by The Ambarrukmo,1123,552021,sleman,3,8.8,-7.7767622,110.3823366,0.005212746,335707.3,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
PORTA by The Ambarrukmo,1124,552021,sleman,3,8.8,-7.7767622,110.3823366,0.005212746,336272.4,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
PORTA by The Ambarrukmo,1128,552021,sleman,3,8.8,-7.7767622,110.3823366,0.005212746,329663.6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Novotel Yogyakarta,1128,552303,yogyakarta,4,8.5,-7.7827227,110.3777969,0.003106564,346146,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0
Grand Mercure Yogyakarta Adisucipto,1027,552501,sleman,4.5,8.6,-7.783473,110.3924005,0.003708744,275495.4,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Grand Mercure Yogyakarta Adisucipto,1108,552501,sleman,4.5,8.6,-7.783473,110.3924005,0.003708744,267800.4,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
INNSIDE by Melia Yogyakarta,1103,553000,sleman,4,8.6,-7.7668604,110.431927,0.009954756,347969.6667,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
INNSIDE by Melia Yogyakarta,1104,553000,sleman,4,8.6,-7.7668604,110.431927,0.009954756,351101.6667,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
INNSIDE by Melia Yogyakarta,1107,553000,sleman,4,8.6,-7.7668604,110.431927,0.009954756,329484.3333,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
INNSIDE by Melia Yogyakarta,1108,553000,sleman,4,8.6,-7.7668604,110.431927,0.009954756,338146,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
@K Hotel Kaliurang Yogyakarta,1101,554360,sleman,4,8.4,-7.5956925,110.4279594,0.018164833,289881.4444,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Whiz Hotel Malioboro Yogyakarta,1119,554400,yogyakarta,2,8.2,-7.7937887,110.3648098,0.001065877,371314.2857,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
D'Senopati Malioboro Grand Hotel,1125,555000,yogyakarta,3.5,8.6,-7.801707,110.3700283,0.003216842,439234.8333,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Satoria Hotel Yogyakarta,1120,555555,sleman,4,8.8,-7.7836124,110.4220644,0.005604173,395384.625,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Satoria Hotel Yogyakarta,1126,555555,sleman,4,8.8,-7.7836124,110.4220644,0.005604173,386364.7,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Grand Kangen Hotel Urip Sumoharjo Yogyakarta,1126,556325,yogyakarta,3,8.5,-7.7828214,110.3868842,0.003686859,241612.5556,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Grand Kangen Hotel Urip Sumoharjo Yogyakarta,1127,556325,yogyakarta,3,8.5,-7.7828214,110.3868842,0.003686859,281387,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
favehotel Kusumanegara,1030,557118,yogyakarta,3,8.1,-7.8016394,110.3882326,0.005511224,236449.8571,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
favehotel Kusumanegara,1105,557118,yogyakarta,3,8.1,-7.8016394,110.3882326,0.005511224,235368.4444,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
favehotel Kusumanegara,1106,557118,yogyakarta,3,8.1,-7.8016394,110.3882326,0.005511224,242874.1429,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
favehotel Kusumanegara,1120,557118,yogyakarta,3,8.1,-7.8016394,110.3882326,0.005511224,295803.4286,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
favehotel Kusumanegara,1126,557118,yogyakarta,3,8.1,-7.8016394,110.3882326,0.005511224,223687.2222,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
favehotel Kusumanegara,1127,557118,yogyakarta,3,8.1,-7.8016394,110.3882326,0.005511224,478471.875,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Ayaartta Hotel Malioboro,1119,558458,yogyakarta,4,8.5,-7.8014992,110.3569656,0.003921298,293036.4,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Horison Ultima Riss Malioboro Yogyakarta,1101,559319,yogyakarta,4,8.5,-7.7876435,110.3644008,0.001908487,214781,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Horison Ultima Riss Malioboro Yogyakarta,1102,559319,yogyakarta,4,8.5,-7.7876435,110.3644008,0.001908487,226765.1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Merapi Merbabu Hotels & Resort Yogyakarta,1029,559999,sleman,4,8.2,-7.7714578,110.4102335,0.006049372,308466.4,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Merapi Merbabu Hotels & Resort Yogyakarta,1030,559999,sleman,4,8.2,-7.7714578,110.4102335,0.006049372,271761,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Merapi Merbabu Hotels & Resort Yogyakarta,1031,559999,sleman,4,8.2,-7.7714578,110.4102335,0.006049372,324634.3,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Hotel Unisi Yogyakarta ( Syariah ),1030,560000,yogyakarta,2,8.7,-7.7900797,110.3638629,0.000896328,409125,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Hotel Neo Malioboro by ASTON,1124,560000,yogyakarta,3,8.8,-7.7900488,110.3646028,0.000983947,294073.8,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Hotel New Saphir,1126,560500,sleman,4,8.6,-7.783555,110.391437,0.003629551,208569.75,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
PORTA by The Ambarrukmo,1028,562021,sleman,3,8.8,-7.7767622,110.3823366,0.005212746,320474.1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON,1104,562188,yogyakarta,4,8.7,-7.8151498,110.365603,0.002976153,395236.7143,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON,1107,562188,yogyakarta,4,8.7,-7.8151498,110.365603,0.002976153,357671.6667,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON,1108,562188,yogyakarta,4,8.7,-7.8151498,110.365603,0.002976153,354440.8889,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON,1122,562188,yogyakarta,4,8.7,-7.8151498,110.365603,0.002976153,401786.8889,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON,1123,562188,yogyakarta,4,8.7,-7.8151498,110.365603,0.002976153,365577.5,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON,1124,562188,yogyakarta,4,8.7,-7.8151498,110.365603,0.002976153,377065.2222,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON,1125,562188,yogyakarta,4,8.7,-7.8151498,110.365603,0.002976153,364654.5556,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Jambuluwuk Malioboro Hotel Yogyakarta,1128,562301,yogyakarta,5,8.4,-7.7975452,110.3724757,0.003377944,368542.8889,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Whiz Hotel Malioboro Yogyakarta,1030,562500,yogyakarta,2,8.2,-7.7937887,110.3648098,0.001065877,267269.9,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
The Amartya Jogjakarta Hotel,1119,564000,bantul,3,8.6,-7.7981206,110.3304004,0.019770711,341888.1111,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
The Amartya Jogjakarta Hotel,1126,564000,bantul,3,8.6,-7.7981206,110.3304004,0.019770711,299161.375,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
The Amartya Jogjakarta Hotel,1128,564000,bantul,3,8.6,-7.7981206,110.3304004,0.019770711,297706.3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
YATS Colony,1027,565000,yogyakarta,3,8.9,-7.8078013,110.3478114,0.006998688,399460.125,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Madina Inn Hotel,1120,565275,yogyakarta,2,8.8,-7.8072344,110.3773182,0.006375258,406190.2,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Madina Inn Hotel,1126,565275,yogyakarta,2,8.8,-7.8072344,110.3773182,0.006375258,381510.3333,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
@HOM Premiere Timoho,1105,568000,yogyakarta,3,8.6,-7.7984264,110.3926584,0.004021238,272623.1111,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Aveta Hotel Malioboro,1028,568000,yogyakarta,3,8.3,-7.7938907,110.3658234,0.001140466,291555.6667,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Artotel Yogyakarta,1121,568690,sleman,4,8.8,-7.7566701,110.382222,0.002944348,391269.5,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Artotel Yogyakarta,1122,568690,sleman,4,8.8,-7.7566701,110.382222,0.002944348,395936.4,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Artotel Yogyakarta,1123,568690,sleman,4,8.8,-7.7566701,110.382222,0.002944348,395898.7,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Gallery Prawirotaman Hotel,1105,570000,yogyakarta,4,8.7,-7.820374,110.371315,0.001215858,363274.8,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Crystal Lotus Hotel,1124,570080,sleman,4,8.4,-7.7593993,110.3623045,0.008949159,271431.7,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Hotel Mataram Malioboro,1126,572039,yogyakarta,3,8.2,-7.7901262,110.3627129,0.00104906,306474.3333,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Grage Ramayana Hotel,1103,574980,yogyakarta,3,8.3,-7.7918128,110.3639795,0.00069747,270035.5556,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Grage Ramayana Hotel,1104,574980,yogyakarta,3,8.3,-7.7918128,110.3639795,0.00069747,278518,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
YATS Colony,1031,575000,yogyakarta,3,8.9,-7.8078013,110.3478114,0.006998688,403001.5556,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0
YATS Colony,1103,575000,yogyakarta,3,8.9,-7.8078013,110.3478114,0.006998688,394872.1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Raintree Boutique Villa & Gallery,1106,575000,yogyakarta,3,8.9,-7.7922489,110.3894393,0.006265435,229823.5714,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0
D'Senopati Malioboro Grand Hotel,1027,575000,yogyakarta,3.5,8.6,-7.801707,110.3700283,0.003216842,335177.3,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
D'Senopati Malioboro Grand Hotel,1028,575000,yogyakarta,3.5,8.6,-7.801707,110.3700283,0.003216842,334448.3,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Cavinton Hotel Yogyakarta by Tritama Hospitality,1105,575062,yogyakarta,4,8.6,-7.8008378,110.356035,0.004051769,343316.6,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Prime Plaza Hotel Jogjakarta,1105,575225,sleman,4,8.9,-7.7770244,110.3898679,0.003639314,310671.9,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Greenhost Boutique Hotel,1121,575400,yogyakarta,3,8.7,-7.8200282,110.3691321,0.000981273,364458.7,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Greenhost Boutique Hotel,1122,575400,yogyakarta,3,8.7,-7.8200282,110.3691321,0.000981273,373108.8,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
