Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,sukabumi,cianjur,bekasi,cirebon,bandung,bogor,sumedang,banjar,subang,karawang,tasikmalaya,majalengka,purwakarta,garut,jakarta selatan,kuningan,pengandaran,ciamis,pangandaran,indramayu,depok
West Point Hotel,1119,550000,bandung,4,8.6,-6.9124886,107.5780615,0.014859282,200018.2222,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Point Hotel,1120,550000,bandung,4,8.6,-6.9124886,107.5780615,0.014859282,289816.2,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koening Hotel Cirebon,1112,550000,cirebon,3,8.3,-6.7115654,108.542227,0.005395465,389769,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Newton Hotel,1119,550000,bandung,3,8,-6.9147432,107.6298556,0.005919604,304811.8333,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Padjadjaran Hotel,1115,550000,bandung,4,8.2,-6.6035522,106.8112977,0.003798205,187673,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allamanda Beach Hotel & Bungalow Pangandaran,1120,550000,pengandaran,0,8.1,-7.6888653,108.6459654,0.004941536,200000,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Amaris Hotel Cihampelas Bandung,1113,550000,bandung,2,8.3,-6.8901664,107.6038728,0.004424615,279387.5714,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Rizen Hotel,1113,550000,bogor,3,7.7,-6.687137,106.9413031,0.007183703,217500,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel California Bandung,1118,550000,bandung,3,8.9,-6.9038285,107.6052744,0.004327005,436236.7778,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Villa Damar,1112,550000,jakarta selatan,3,8.6,-6.8819588,107.598545,0.003166327,252179.2857,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Grand Mulya Bogor,1114,550000,bogor,4,7.4,-6.5836664,106.8439035,0.027208008,403598.2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Mulya Bogor,1115,550000,bogor,4,7.4,-6.5836664,106.8439035,0.027208008,408256.5,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vio Cihampelas,1116,550000,bandung,2,8,-6.8984519,107.6042341,0.002416968,250714.1111,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Favehotel Tasikmalaya,1119,550000,tasikmalaya,3,8.6,-7.3104906,108.2104139,0.013074056,198984.5714,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mulih Ka Desa Hotel,1112,550000,garut,3,8.4,-7.2178879,107.8363574,0.054810587,153021.6667,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mulih Ka Desa Hotel,1116,550000,garut,3,8.4,-7.2178879,107.8363574,0.054810587,221455.4,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mulih Ka Desa Hotel,1118,550000,garut,3,8.4,-7.2178879,107.8363574,0.054810587,240817.7143,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mulih Ka Desa Hotel,1121,550000,garut,3,8.4,-7.2178879,107.8363574,0.054810587,211361.2222,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Marbella Hotel Dago Bandung,1118,550000,bandung,4,8.1,-6.8697614,107.6329243,0.010666475,258263.4444,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Braja Mustika Hotel,1113,550000,bogor,3,8.5,-6.5805663,106.7762044,0.022532891,297356.25,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Braja Mustika Hotel,1118,550000,bogor,3,8.5,-6.5805663,106.7762044,0.022532891,239176.2857,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Braja Mustika Hotel,1119,550000,bogor,3,8.5,-6.5805663,106.7762044,0.022532891,244137,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRIME PARK Hotel Bandung,1117,550000,bandung,4,8.6,-6.8992958,107.6415147,0.013396684,270487,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tibera Taman Cibeunying,1120,550000,bandung,2,8.8,-6.9080999,107.6261751,0.004228248,468297.3333,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sari Ater Kamboti Hotel Bandung,1113,550000,bandung,4,8.3,-6.8830322,107.5802862,0.002993845,276352.25,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horison Tasikmalaya,1024,550001,tasikmalaya,3,8.6,-7.3260473,108.2163989,0.010488435,230522.6,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Horison Tasikmalaya,1025,550001,tasikmalaya,3,8.6,-7.3260473,108.2163989,0.010488435,229298.9,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Majesty Hotel,1115,550702,bandung,4,8.3,-6.8833298,107.5811512,0.002488315,284228.1111,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travelers Inn Dago,1120,550888,bogor,2,8.4,-6.8667897,107.6207198,0.005515196,611632.75,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moxy Bandung,1101,551102,bogor,3,8.7,-6.9003892,107.6120225,0.003192097,451537.3333,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amanuba Hotel & Resort Rancamaya,1024,551200,bogor,4,8.6,-6.6668574,106.83333,0.035324991,312771,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amanuba Hotel & Resort Rancamaya,1117,551200,bogor,4,8.6,-6.6668574,106.83333,0.03766121,527726.5,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 936 Tremigo Guest House Syariah,1022,551582,cirebon,2,8.4,-6.7115431,108.5448555,0.005050335,296735.4,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahira Butik Pakuan (Syariah Hotel),1020,552000,bogor,3,8.7,-6.6068799,106.8105789,0.003715957,189163.9,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahira Butik Pakuan (Syariah Hotel),1024,552000,bogor,3,8.7,-6.6068799,106.8105789,0.003715957,176536.6,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beehive Boutique Hotel,1114,552000,bogor,2,8.5,-6.8877721,107.6126099,0.004445327,169647.7,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beehive Boutique Hotel,1115,552000,bogor,2,8.5,-6.8877721,107.6126099,0.004445327,175850.4444,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beehive Boutique Hotel,1121,552000,bogor,2,8.5,-6.8877721,107.6126099,0.004445327,176365.7778,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amaris Hotel Padjajaran Bogor,1030,552500,bandung,2,8.2,-6.5962943,106.8047233,0.003664514,248100,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yasmin Puncak Hotel,1020,552500,cianjur,4,8.1,-6.7174,107.0376952,0.013287109,279684.125,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yasmin Puncak Hotel,1021,552500,cianjur,4,8.1,-6.7174,107.0376952,0.013287109,365817,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yasmin Puncak Hotel,1022,552500,cianjur,4,8.1,-6.7174,107.0376952,0.013287109,394207.8,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Santika Sukabumi,1117,552500,sukabumi,3,8.7,-6.911519,106.9264888,0.009966901,199026,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Santika Mega City Bekasi,1116,552500,bekasi,3,8.4,-6.2497684,106.9933614,0.006237592,268899.2,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Santika Mega City Bekasi,1118,552500,bekasi,3,8.4,-6.2497684,106.9933614,0.006237592,314585.1111,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Santika Mega City Bekasi,1121,552500,bekasi,3,8.4,-6.2497684,106.9933614,0.006237592,252431.8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Padjadjaran Bogor,1020,553000,bandung,4,8.5,-6.5901178,106.804507,0.005043085,158938.6,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibis Styles Bogor Pajajaran,1023,554180,bandung,3.5,8.9,-6.597823,106.8048912,0.003476055,158790.5,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Santika Tasikmalaya,1031,554700,tasikmalaya,3,8.6,-7.3261031,108.2170396,0.010603844,250764.7778,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hotel Santika Tasikmalaya,1114,554700,tasikmalaya,3,8.6,-7.3261031,108.2170396,0.010603844,236810.1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Favehotel Karawang,1028,554773,karawang,3,8.3,-6.3398956,107.2703049,0.017996354,299306.5,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zuri Resort Cipanas,1021,554828,cianjur,4,8.5,-6.7247056,107.0371256,0.009255335,291818.5,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apita Hotel,1022,555000,cirebon,3,7.9,-6.7106272,108.5359913,0.005907922,285317.8,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apita Hotel,1031,555000,cirebon,3,7.9,-6.7106272,108.5359913,0.005907922,321113.9,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novotel Bandung,1114,555000,bandung,4,8.7,-6.9048642,107.6041891,0.004210744,208426.6,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novotel Bandung,1121,555000,bandung,4,8.7,-6.9048642,107.6041891,0.004210744,208085.7,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allamanda Beach Hotel & Bungalow Pangandaran,1113,555000,pengandaran,0,8.1,-7.6888653,108.6459654,0.004941536,,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Novotel Bandung,1101,555001,bandung,4,8.7,-6.9048642,107.6041891,0.004210744,206095.2,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90467 Hotel Putrajaya Syariah,1029,555446,majalengka,0,0,-6.8326262,108.2114259,0.136420583,252197.2,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nyiur Resort Hotel Pangandaran,1020,555500,pangandaran,3,8.6,-7.6932964,108.6522624,0.002379999,418780,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zuri Resort Cipanas,1028,555554,cianjur,4,8.5,-6.7247056,107.0371256,0.009255335,289689,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zuri Resort Cipanas,1112,555554,cianjur,4,8.5,-6.7247056,107.0371256,0.009255335,286014.875,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zuri Resort Cipanas,1119,555554,cianjur,4,8.5,-6.7247056,107.0371256,0.009255335,286487.2,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hemangini Hotel Bandung,1022,555555,jakarta selatan,4,8.5,-6.8806175,107.5992228,0.00326494,306609,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Griya Dunamis by Sabda,1024,556072,bogor,0,8.8,-6.64714,106.8718414,0.011974434,388101.3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Griya Dunamis by Sabda,1025,556072,bogor,0,8.8,-6.64714,106.8718414,0.011974434,755404.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Griya Dunamis by Sabda,1026,556072,bogor,0,8.8,-6.64714,106.8718414,0.011974434,481955.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Griya Dunamis by Sabda,1027,556072,bogor,0,8.8,-6.64714,106.8718414,0.011974434,1498453.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Griya Dunamis by Sabda,1028,556072,bogor,0,8.8,-6.64714,106.8718414,0.011974434,455357.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Griya Dunamis by Sabda,1031,556072,bogor,0,8.8,-6.64714,106.8718414,0.011974434,529591.7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahadiat Hotel & Bungalow,1025,557600,bandung,3,8.7,-6.8797299,107.5882587,0.005610394,318626.1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahadiat Hotel & Bungalow,1026,557600,bandung,3,8.7,-6.8797299,107.5882587,0.005610394,309608.3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amory Boutique Hotel Sumedang,1119,558000,sumedang,3,8.4,-6.8435162,107.9248834,0.114401707,321786.4,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Savero Hotel Bogor,1114,558000,bandung,4,8.5,-6.5965578,106.8047727,0.003597572,186560.6,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Savero Hotel Bogor,1121,558000,bandung,4,8.5,-6.5965578,106.8047727,0.003597572,242085.6,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geary Hotel Bandung,1120,558000,karawang,3,8.7,-6.9125241,107.6033011,0.002500728,316890.5714,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hotel Prima Cirebon,1024,558825,cirebon,3,8.3,-6.7059657,108.5585012,0.002521251,309608.7778,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Prima Cirebon,1113,558825,cirebon,3,8.3,-6.7059657,108.5585012,0.002532837,262982.1111,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Prima Cirebon,1118,558825,cirebon,3,8.3,-6.7059657,108.5585012,0.002532837,321403.125,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Prima Cirebon,1120,558825,cirebon,3,8.3,-6.7059657,108.5585012,0.002532837,279123.2222,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Mirah Bogor,1026,559200,bandung,4,8.4,-6.5905198,106.8032536,0.00497821,250233.8889,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutan Raja Hotel and Convention Centre,1031,559999,bandung,4,8.2,-7.0237829,107.5347955,0.040700548,262401.5556,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutan Raja Hotel and Convention Centre,1101,559999,bandung,4,8.2,-7.0237829,107.5347955,0.040700548,309362.5556,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutan Raja Hotel and Convention Centre,1116,559999,bandung,4,8.2,-7.0237829,107.5347955,0.040700548,286587.5556,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutan Raja Hotel and Convention Centre,1117,559999,bandung,4,8.2,-7.0237829,107.5347955,0.040700548,301641.4,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutan Raja Hotel and Convention Centre,1121,559999,bandung,4,8.2,-7.0237829,107.5347955,0.040700548,349260.7,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marbella Hotel Dago Bandung,1020,560000,bandung,4,8.1,-6.8697614,107.6329243,0.010562807,576979,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marbella Hotel Dago Bandung,1027,560000,bandung,4,8.1,-6.8697614,107.6329243,0.010562807,278853,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marbella Hotel Dago Bandung,1028,560000,bandung,4,8.1,-6.8697614,107.6329243,0.010562807,263228.5,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRIAM RIVERSIDE,1025,560000,bandung,4,8.5,-7.0686079,107.490454,0.058834293,264225.9,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Wattana Hotel,1020,560000,bogor,2,7.1,-6.5753922,106.8608041,0.026607231,603564.5556,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Wattana Hotel,1021,560000,bogor,2,7.1,-6.5753922,106.8608041,0.026607231,720157.4444,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Wattana Hotel,1022,560000,bogor,2,7.1,-6.5753922,106.8608041,0.026607231,663389.875,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Wattana Hotel,1023,560000,bogor,2,7.1,-6.5753922,106.8608041,0.026607231,455558.4,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Wattana Hotel,1024,560000,bogor,2,7.1,-6.5753922,106.8608041,0.026607231,595387.7778,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Wattana Hotel,1025,560000,bogor,2,7.1,-6.5753922,106.8608041,0.026607231,603061.7778,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Wattana Hotel,1026,560000,bogor,2,7.1,-6.5753922,106.8608041,0.026607231,678072.5,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Wattana Hotel,1030,560000,bogor,2,7.1,-6.5753922,106.8608041,0.026607231,755442.8571,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Santika Pasir Koja,1026,560000,bandung,3,8.5,-6.9327451,107.5902786,0.010256843,308801.5556,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Pinewood Lodge & Organic Farm,1024,560000,bogor,3,8.3,-6.7095804,106.9526073,0.017467076,277583.1667,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Pinewood Lodge & Organic Farm,1025,560000,bogor,3,8.3,-6.7095804,106.9526073,0.017467076,297214.1429,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Pinewood Lodge & Organic Farm,1027,560000,bogor,3,8.3,-6.7095804,106.9526073,0.017467076,298118.1429,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novena Hotel Bandung,1029,562097,jakarta selatan,3.5,8.2,-6.8408327,107.5976907,0.009947496,568322.7143,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Novena Hotel Bandung,1112,562097,jakarta selatan,3.5,8.2,-6.8408327,107.5976907,0.009947496,299881.25,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Novena Hotel Bandung,1116,562097,jakarta selatan,3.5,8.2,-6.8408327,107.5976907,0.009947496,462529.2857,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Novena Hotel Bandung,1118,562097,jakarta selatan,3.5,8.2,-6.8408327,107.5976907,0.009947496,356609.75,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Novena Hotel Bandung,1121,562097,jakarta selatan,3.5,8.2,-6.8408327,107.5976907,0.009947496,414357.875,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Daun Residence Bandung,1021,562500,bogor,3,8.6,-6.8898744,107.6135843,0.004244971,141712.7143,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daun Residence Bandung,1022,562500,bogor,3,8.6,-6.8898744,107.6135843,0.004244971,103250,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daun Residence Bandung,1114,562500,bogor,3,8.7,-6.8898744,107.6135843,0.004244971,171013.7,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daun Residence Bandung,1116,562500,bogor,3,8.7,-6.8898744,107.6135843,0.004244971,176481.25,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daun Residence Bandung,1117,562500,bogor,3,8.7,-6.8898744,107.6135843,0.004244971,162374.75,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M Premiere Hotel Dago,1118,562500,bogor,3,8.6,-6.9024409,107.6124927,0.002588383,554414.6667,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Metro Hotel Puncak,1112,562500,cianjur,3,8.7,-6.7110436,106.9969206,0.022926813,292088,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
