Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,karangasem,ogan komering ilir,gianyar,tabanan,buleleng,badung,denpasar,jembrana,bangli,klungkung
PrimeBiz Hotel Kuta,1105,114000,badung,3,8.7,-8.7355592,115.1777808,0.005027306,145745.75,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
PrimeBiz Hotel Kuta,1106,114000,badung,3,8.7,-8.7355592,115.1777808,0.005027306,142285.1111,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1121,114456,badung,3,7.9,-8.6707702,115.1660568,0.004949276,209760.8,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1122,114456,badung,3,7.9,-8.6707702,115.1660568,0.004949276,212286.1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1127,114456,badung,3,7.9,-8.6707702,115.1660568,0.004949276,229772.2222,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
PrimeBiz Hotel Kuta,1027,114458,badung,3,8.7,-8.7355592,115.1777808,0.005027306,143982.375,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
PrimeBiz Hotel Kuta,1028,114458,badung,3,8.7,-8.7355592,115.1777808,0.005027306,153156.875,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
PrimeBiz Hotel Kuta,1031,114458,badung,3,8.7,-8.7355592,115.1777808,0.005027306,157603.1111,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
PrimeBiz Hotel Kuta,1101,114458,badung,3,8.7,-8.7355592,115.1777808,0.005027306,196301,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
PrimeBiz Hotel Kuta,1102,114458,badung,3,8.7,-8.7355592,115.1777808,0.005027306,179012,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
PrimeBiz Hotel Kuta,1103,114458,badung,3,8.7,-8.7355592,115.1777808,0.005027306,152921.3333,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
PrimeBiz Hotel Kuta,1104,114458,badung,3,8.7,-8.7355592,115.1777808,0.005027306,131281.3333,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
PrimeBiz Hotel Kuta,1107,114458,badung,3,8.7,-8.7355592,115.1777808,0.005027306,132078.5556,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
PrimeBiz Hotel Kuta,1108,114458,badung,3,8.7,-8.7355592,115.1777808,0.005027306,135745,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 2122 Puri Sanur,1104,114976,denpasar,2,8,-8.6822525,115.2561076,0.005131418,237988.7778,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2122 Puri Sanur,1105,114976,denpasar,2,8,-8.6822525,115.2561076,0.005131418,241857.2222,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
OYO 2122 Puri Sanur,1106,114976,denpasar,2,8,-8.6822525,115.2561076,0.005131418,241857.2222,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Pondok Anyar Hotel,1029,115200,badung,2,8,-8.7313371,115.170738,0.002489641,175335.8889,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1030,115200,badung,2,8,-8.7313371,115.170738,0.002489641,174537.3333,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1031,115200,badung,2,8,-8.7313371,115.170738,0.002489641,173040.7778,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1108,115200,badung,2,8.1,-8.7313371,115.170738,0.002489641,170016.4,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1027,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,160906.5,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1028,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,160906.5,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1029,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,169479.8889,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1030,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,175522,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1031,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,168906.6,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1104,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,189019.4,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1105,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,189510.3,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1106,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,201163.6667,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1107,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,194366.5556,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1108,115853,badung,3,7.9,-8.6707702,115.1660568,0.004733803,220804.5556,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1119,115853,badung,3,7.9,-8.6707702,115.1660568,0.004949276,211037.5,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1123,115853,badung,3,7.9,-8.6707702,115.1660568,0.004949276,218930,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1124,115853,badung,3,7.9,-8.6707702,115.1660568,0.004949276,246539.5556,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1125,115853,badung,3,7.9,-8.6707702,115.1660568,0.004949276,246905.875,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1126,115853,badung,3,7.9,-8.6707702,115.1660568,0.004949276,243636.5556,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Spunky Premiere Kuta,1128,115853,badung,3,7.9,-8.6707702,115.1660568,0.004949276,199539.7778,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 2122 Puri Sanur,1027,116250,denpasar,2,8.1,-8.6822525,115.2561076,0.005131418,198699.2222,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3923 Villa Puri Royan,1125,116256,badung,2,8.2,-8.7687698,115.1703154,0.005386015,784676.4,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 3156 Hotel Warta Dua,1027,116643,denpasar,1.5,7.7,-8.6416334,115.2093387,0.005720489,100581.4,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3156 Hotel Warta Dua,1104,116643,denpasar,1.5,7.7,-8.6416334,115.2093387,0.005720489,109301.2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3156 Hotel Warta Dua,1105,116643,denpasar,1.5,7.7,-8.6416334,115.2093387,0.005720489,110526.4,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3156 Hotel Warta Dua,1123,116643,denpasar,1.5,7.7,-8.6416334,115.2093387,0.005720489,106877,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Natya Hotel Kuta,1119,116996,badung,3,8.5,-8.7267539,115.1800457,0.004787515,142867.8,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Duo Legian Hotel,1027,117000,badung,2,8.6,-8.7093376,115.1730838,0.001575303,66506,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Duo Legian Hotel,1028,117000,badung,2,8.6,-8.7093376,115.1730838,0.001575303,128361.5714,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Duo Legian Hotel,1029,117000,badung,2,8.6,-8.7093376,115.1730838,0.001575303,166185.1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1028,117600,badung,2,8,-8.7313371,115.170738,0.002489641,181172.8571,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1027,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,68442.3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1028,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,65656.1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1029,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,68030.6,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1030,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,65090.3,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1031,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,69255.8,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1101,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,75587.3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1102,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,74990.3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1103,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,62383.9,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1104,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,61561.1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1105,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,62824.9,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1106,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,75490.3,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1107,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,59972.5,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1120,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,55717,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1121,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,69241.44444,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1126,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,59253.4,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
SPOT ON 1927 Hotel Candra Adigraha,1128,118409,denpasar,2,6.9,-8.6466839,115.2181507,0.009544547,66375.8,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1119,118977,denpasar,1,8,-8.6376466,115.2229544,0.012600761,101568.2222,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1120,118977,denpasar,1,8,-8.6376466,115.2229544,0.012600761,93827.5,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1121,118977,denpasar,1,8,-8.6376466,115.2229544,0.012600761,85735,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
The Aromas of Bali Hotel & Residence,1119,119163,badung,3,7.6,-8.7117211,115.1727407,0.001918841,151603.6,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Aromas of Bali Hotel & Residence,1121,119163,badung,3,7.6,-8.7117211,115.1727407,0.001918841,155672.6,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Aromas of Bali Hotel & Residence,1123,119163,badung,3,7.6,-8.7117211,115.1727407,0.001918841,150921.3,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Aromas of Bali Hotel & Residence,1124,119163,badung,3,7.6,-8.7117211,115.1727407,0.001918841,152233.8,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Aromas of Bali Hotel & Residence,1125,119163,badung,3,7.6,-8.7117211,115.1727407,0.001918841,150076.6,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Aromas of Bali Hotel & Residence,1126,119163,badung,3,7.6,-8.7117211,115.1727407,0.001918841,142919.5556,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Aromas of Bali Hotel & Residence,1127,119163,badung,3,7.6,-8.7117211,115.1727407,0.001918841,148013.8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
The Aromas of Bali Hotel & Residence,1128,119163,badung,3,7.6,-8.7117211,115.1727407,0.001918841,148013.8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1027,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,157627.4,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1028,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,184076.8571,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1029,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,196028,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1030,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,190562.7778,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Asoka City Bali,1031,119550,badung,2,8,-8.7327802,115.1707154,0.00232555,184732.7778,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
OYO 90067 Hotel Nuansa Indah,1027,119971,denpasar,1,8,-8.6376466,115.2229544,0.012600761,96203.9,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1028,119975,denpasar,1,8,-8.6376466,115.2229544,0.012600761,93101.7,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1029,119975,denpasar,1,8,-8.6376466,115.2229544,0.012600761,95476.2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1030,119975,denpasar,1,8,-8.6376466,115.2229544,0.012600761,93135.9,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1031,119975,denpasar,1,8,-8.6376466,115.2229544,0.012600761,94161.4,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1101,119975,denpasar,1,8,-8.6376466,115.2229544,0.012600761,100537.9,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1102,119975,denpasar,1,8,-8.6376466,115.2229544,0.012600761,99940.9,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1103,119975,denpasar,1,8,-8.6376466,115.2229544,0.012600761,102881.2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1104,119975,denpasar,1,8,-8.6376466,115.2229544,0.012600761,102381.3,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1105,119975,denpasar,1,8,-8.6376466,115.2229544,0.012600761,103606.5,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1106,119975,denpasar,1,8,-8.6376466,115.2229544,0.012600761,100980.9,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1107,119975,denpasar,1,8,-8.6376466,115.2229544,0.012600761,100440.9,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 90067 Hotel Nuansa Indah,1108,119975,denpasar,1,8,-8.6376466,115.2229544,0.012600761,102208.5,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
OYO 3244 Grand Chandra Hotel,1119,119975,denpasar,1,7.2,-8.6641676,115.2150225,0.006620834,135741.5,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Zest Hotel Legian,1107,119988,badung,3,9,-8.700064,115.165934,0.001997803,580632.6,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1108,119988,badung,3,9,-8.700064,115.165934,0.001997803,697938.5,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1119,119988,badung,3,9,-8.700064,115.165934,0.002051921,578670.4,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1120,119988,badung,3,9,-8.700064,115.165934,0.002051921,574308.5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1121,119988,badung,3,9,-8.700064,115.165934,0.002051921,588192.3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1122,119988,badung,3,9,-8.700064,115.165934,0.002051921,588192.3,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1123,119988,badung,3,9,-8.700064,115.165934,0.002051921,564078.2,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1124,119988,badung,3,9,-8.700064,115.165934,0.002051921,558440.4,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1125,119988,badung,3,9,-8.700064,115.165934,0.002051921,544651.6,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1127,119988,badung,3,9,-8.700064,115.165934,0.002051921,581606.2222,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1128,119988,badung,3,9,-8.700064,115.165934,0.002051921,542824.9,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1027,120000,badung,2,8,-8.7313371,115.170738,0.002489641,193187,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1101,120000,badung,2,8,-8.7313371,115.170738,0.002489641,208533.7778,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1102,120000,badung,2,8,-8.7313371,115.170738,0.002489641,212171.625,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1103,120000,badung,2,8,-8.7313371,115.170738,0.002489641,169795.1111,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1105,120000,badung,2,8,-8.7313371,115.170738,0.002489641,190124,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1106,120000,badung,2,8.1,-8.7313371,115.170738,0.002489641,149118.1429,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Pondok Anyar Hotel,1107,120000,badung,2,8.1,-8.7313371,115.170738,0.002489641,163598,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Swiss-Belexpress Kuta,1027,120000,badung,3,8.6,-8.7175647,115.1761318,0.001594976,141137,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Swiss-Belexpress Kuta,1028,120000,badung,3,8.6,-8.7175647,115.1761318,0.001594976,139329,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Swiss-Belexpress Kuta,1031,120000,badung,3,8.6,-8.7175647,115.1761318,0.001594976,129803.6667,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Swiss-Belexpress Kuta,1101,120000,badung,3,8.6,-8.7175647,115.1761318,0.001594976,137280.2222,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Swiss-Belexpress Kuta,1102,120000,badung,3,8.6,-8.7175647,115.1761318,0.001594976,121986.375,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Swiss-Belexpress Kuta,1103,120000,badung,3,8.6,-8.7175647,115.1761318,0.001594976,115706.4444,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Swiss-Belexpress Kuta,1104,120000,badung,3,8.6,-8.7175647,115.1761318,0.001594976,135858.8,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Swiss-Belexpress Kuta,1107,120000,badung,3,8.6,-8.7175647,115.1761318,0.001594976,124072.5556,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Swiss-Belexpress Kuta,1108,120000,badung,3,8.6,-8.7175647,115.1761318,0.001594976,135405.8889,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Zest Hotel Legian,1106,120000,badung,3,9,-8.700064,115.165934,0.001997803,160550.8,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Troppo Zone Puri Rama Resort,1027,120000,badung,3,7.4,-8.7174626,115.1751449,0.001483093,149203.75,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Troppo Zone Puri Rama Resort,1028,120000,badung,3,7.4,-8.7174626,115.1751449,0.001483093,149044.75,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Troppo Zone Puri Rama Resort,1029,120000,badung,3,7.4,-8.7174626,115.1751449,0.001483093,162885.4444,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Troppo Zone Puri Rama Resort,1030,120000,badung,3,7.4,-8.7174626,115.1751449,0.001483093,163183.8889,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Troppo Zone Puri Rama Resort,1031,120000,badung,3,7.4,-8.7174626,115.1751449,0.001483093,148517.2222,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Warsa Garden Bungalow,1027,120000,gianyar,3,7.7,-8.5148776,115.2604319,0.002683563,234042.8,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Warsa Garden Bungalow,1028,120000,gianyar,3,7.7,-8.5148776,115.2604319,0.002683563,829090.7143,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Warsa Garden Bungalow,1029,120000,gianyar,3,7.7,-8.5148776,115.2604319,0.002683563,803031.5,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Warsa Garden Bungalow,1030,120000,gianyar,3,7.7,-8.5148776,115.2604319,0.002683563,870470.5556,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Warsa Garden Bungalow,1031,120000,gianyar,3,7.7,-8.5148776,115.2604319,0.002683563,803031.5,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Warsa Garden Bungalow,1101,120000,gianyar,3,7.7,-8.5148776,115.2604319,0.002683563,896457.3333,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Warsa Garden Bungalow,1102,120000,gianyar,3,7.7,-8.5148776,115.2604319,0.002683563,907448.4444,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Warsa Garden Bungalow,1103,120000,gianyar,3,7.7,-8.5148776,115.2604319,0.002683563,831311.5,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Warsa Garden Bungalow,1104,120000,gianyar,3,7.7,-8.5148776,115.2604319,0.002683563,327387.2,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Warsa Garden Bungalow,1105,120000,gianyar,3,7.7,-8.5148776,115.2604319,0.002683563,290859.4286,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Warsa Garden Bungalow,1106,120000,gianyar,3,7.7,-8.5148776,115.2604319,0.002683563,754796.1111,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Warsa Garden Bungalow,1107,120000,gianyar,3,7.7,-8.5148776,115.2604319,0.002683563,762687.1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Warsa Garden Bungalow,1108,120000,gianyar,3,7.7,-8.5148776,115.2604319,0.002683563,877761.5,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
